productdisplayname,success_order_percentage
Puma Men Drift Cat Black Shoes,17.094017094017094
Puma Men Cell Tolero Black Sports Shoes,27.350427350427353
Puma Women Cross Black Flats,15.384615384615385
Numero Uno Women Canvas Grey Pink Shoe,17.094017094017094
Timberland Men Dark Brown Casual Shoes,20.51282051282051
Murcia Women Black Handbag,17.94871794871795
Numero Uno Men Brown Shoes,11.11111111111111
Nike Men Ruckus Mid Grey Casual Shoes,19.65811965811966
ToniQ Women Black Clutch,15.384615384615385
Enroute Men Leather Black Formal Shoes,12.82051282051282
Puma Men Evo Ducati Lo Black Casual Shoes,17.94871794871795
Nike Men Zoom Atlas+ Silver Sports Shoes,17.94871794871795
United Colors of Benetton Men White Shoes,23.076923076923077
Gas Men Romance Casual Shoe,29.059829059829063
Mod'acc Women Black Clutch,26.495726495726498
Nike Unisex Black Track Tote Bag,26.495726495726498
Wildcraft Unisex Black Backpack,11.11111111111111
Puma Men's Speed Cat White Green Shoe,29.059829059829063
Nike Unisex Ultimatum Max Backpack,17.94871794871795
United Colors of Benetton Women Purple  Jumpsuit,28.205128205128204
Remanika Women Printed Pink Dress,21.367521367521366
Puma Men Casual Black Shoes,25.64102564102564
Globalite Men Black Eclipse Shoes,26.495726495726498
Red Tape Men Grey Shoes,17.094017094017094
Nike Women Sweet Classic Leather White Shoes,17.94871794871795
Lee Cooper Men Black Shoes,20.51282051282051
Gas Men Caddy Casual Shoe,13.675213675213676
Cobblerz Men Black Casual Shoes,14.529914529914532
Red Chief Men Beige Shoes,11.965811965811966
GAS Men Grey Campus Casual Shoes,28.205128205128204
Catwalk Women Casual Brown Flats,15.384615384615385
Wildcraft Unisex Teal Blue & Grey Backpack,11.965811965811966
American Tourister Unisex Black Backpack,23.076923076923077
ADIDAS Men Tip Off 2 White Sports Shoes,22.22222222222222
Catwalk Women Orange Flats,20.51282051282051
Rocky S Women Grey Handbag,24.786324786324787
Nike Women Transform III Silver Sports Shoes,18.803418803418804
Puma Men's Faas 300 JAM Black Green Yellow Shoe,18.803418803418804
Warner Bros Kids Unisex TJ Notebook Canvas Blue Casual Shoes,17.94871794871795
Enroute Women Casual Beige Flats,27.350427350427353
Franco Leone Men Black Formal Shoes,14.529914529914532
Puma Men Cavallino Black Shoe,22.22222222222222
Baggit Women Teal Selection Jack Sling Bag,20.51282051282051
Wildcraft Unisex Black and Grey Backpack,23.076923076923077
Spice Art Women Leatherette Brown Handbag,21.367521367521366
Vans Men Rowley,19.65811965811966
Converse Men CT DBL Tongue Triple Color OX Navy Blue Shoe,17.94871794871795
Catwalk Women Black Flats,20.51282051282051
Hidekraft Women Brown Handbag,23.076923076923077
Lino Perros Women Leatherette Beige Handbag,18.803418803418804
Skechers Men Charcoal Sports Shoes,21.367521367521366
Rocia Women Black & Brown Sandals,14.529914529914532
Lotto Men Stadio Potenza White Shoes,13.675213675213676
Timberland Men Casual Brown Casual Shoes,17.094017094017094
Reebok Men Olive Blaze Ultra Casual Shoes,23.076923076923077
Vital Gear Unisex Black Bag,18.803418803418804
Red Chief Men Brown Casual Shoes,20.51282051282051
Baggit Women Green Bag,31.62393162393162
ADIDAS Women Duramo Luxury 3 Sports Shoes,18.803418803418804
Clarks Women Black Handcrafted Leather Heels,27.350427350427353
Rocky S Women Red Handbag,26.495726495726498
Converse Men's Oxford Green Shoe,22.22222222222222
109F Women Multi Coloured Dress,14.529914529914532
F Sports Men White Bratt Sports Shoes,13.675213675213676
Reebok Men White Swift Chase Sports Shoes,20.51282051282051
Lino Perros Women Leatherite Brown Handbag,17.094017094017094
Catwalk Women Casual Matalic Flats,22.22222222222222
Carlton London Women Casual Silver Flats,21.367521367521366
Inc. 5 Women Casual Black Heels,11.965811965811966
ADIDAS Men's Kestrel Black White Shoe,17.94871794871795
Gas Men Brown Lear Shoes,23.931623931623932
Rockport Men's Slate Taupe Fabric Shoe,16.23931623931624
Rockport Men's Evander Brown Shoe,15.384615384615385
ADIDAS Originals Men Adiracer Remodel Black Casual Shoes,25.64102564102564
Puma Unisex Lo Maroon Shoes,20.51282051282051
HM Women Brown Shoes,20.51282051282051
Nike Men Olive Green Liteforce Shoes,12.82051282051282
Murcia Women Lorra Red Red Handbags,12.82051282051282
Fila Men Superior White Sports Shoes,24.786324786324787
Nike Men's Downshif White Shoe,19.65811965811966
Lee Cooper Men Brown Shoes,13.675213675213676
Puma Men Faas 800 Black Sports Shoes,22.22222222222222
Nike Women Court Majestic White Shoes,11.11111111111111
Kiara Women Leatherette Green Handbag,17.94871794871795
Nike Men's Downshifter White/Blue Shoe,16.23931623931624
Rockport Men Bal Brown Casual Shoes,20.51282051282051
ADIDAS Women Court Switch White Sports Shoes,27.350427350427353
Enroute Women White Heels,23.931623931623932
Nike Women Grey Lunarglide Sports shoes,15.384615384615385
Kiara Women Green Handbag,23.931623931623932
Murcia Women Kkhh Grey Handbags,23.931623931623932
Vans Women Red Authentic Shoes,23.076923076923077
French Connection Women Black Printed Dress,16.23931623931624
Gas Men Skate Blue Shoes,23.931623931623932
Portia Women Beige Wedges,18.803418803418804
Catwalk Women Gold Heels,21.367521367521366
Envirosax Women Multi Coloured Bag,16.23931623931624
Nike Women Nike Womens Ballista II Silver Sports Shoes,27.350427350427353
Reebok Men's Zigsonic Red Shoe,22.22222222222222
Nike Men White Air Visi Pro Sports Shoes,19.65811965811966
Puma Women Fitness Barrel Pink Handbag,19.65811965811966
Lino Perros Women Golden Buckle Red Handbag,21.367521367521366
ONLY Women Multi Coloured Short Jumpsuit,23.076923076923077
Puma Men Esito Vulc Cetto Black Sports Shoes,40.17094017094017
Quechua Arpenaz 200 L,24.786324786324787
ADIDAS Men Response Cushion White Blue Shoe,23.931623931623932
Disney Kids Girl's White Pooh Kidswear,25.64102564102564
Latin Quarters Women Green Printed Dress,17.94871794871795
Warner Bros Kids Unisex SD Fire Canvas Navy Blue Casual Shoes,14.529914529914532
Femella Women Black Tiered Dress,23.076923076923077
Puma Women Sasha White Casual Shoe,19.65811965811966
Puma Men Brown Terrae Mid Africa Shoes,23.076923076923077
Rockport Men's Alfrew Dark Tan Shoe,17.94871794871795
Newfeel 22L Black Bag,33.33333333333333
Nike Men Air Maestro Flight Black Sports Shoes,10.256410256410255
Cobblerz Women Pink & White Wedges,20.51282051282051
Nike Unisex Grey Ultimatum Max Air Compact Backpack,24.786324786324787
Murcia Women Brown Handbag,24.786324786324787
Buckaroo Men Arena Black Formal Shoes,21.367521367521366
Catwalk Women Red Flats,15.384615384615385
Playboy Men Brown Casual Shoes,22.22222222222222
Lee Cooper Men  Brown Casual Shoe,17.094017094017094
American Tourister Unisex Blue Backpack,23.076923076923077
Yelloe Unisex Black Sling Bag,34.18803418803419
ADIDAS Originals Men Veska PK Mid White Casual Shoes,13.675213675213676
Reebok Silver-Black Laptop Backpack,16.23931623931624
United Colors of Benetton Men Black Shoes,22.22222222222222
French Connection Women Cream Dress,9.401709401709402
Nike Men's Air Trail Ridge Black Shoe,19.65811965811966
HM Women Golden Flats,22.22222222222222
Numero Uno Men Green Casual Shoes,25.64102564102564
Converse Unisex 3D Black Casual Shoe,29.059829059829063
Puma Men Yacht Lifevest Navy Casual Shoes,24.786324786324787
Catwalk Women Gun Metal Grey Flats,14.529914529914532
Baggit Women Black Praise Taj Handbag,19.65811965811966
Catwalk Women Brown Wedges,28.205128205128204
Murcia Women Black Handbag,17.94871794871795
Franco Leone Men Formal Black Formal Shoes,17.94871794871795
Fastrack Unisex Green Backpack,19.65811965811966
Puma Unisex Scrunch Red Shoe,20.51282051282051
Franco Leone Men Formal Black Shoe,21.367521367521366
ADIDAS Men Green Spider 2 M Sports Shoes,29.059829059829063
Nike Women Sweet AC Black Shoe,12.82051282051282
Kiara Women Sequins Black Handbag,26.495726495726498
Fossil Women Brown Handbag,17.94871794871795
Puma Unisex Limnos Black Casual Shoes,19.65811965811966
Puma Men's Allegra Mid Black Silver Shoe,15.384615384615385
Roxy Women Cute Lime Casual Shoes,15.384615384615385
Portia Women Black Flats,21.367521367521366
Spinn Men Brash White Shoes,35.8974358974359
Murcia Women Casual Brown Handbag,23.076923076923077
Fila Men Smash Lite Navy Blue Shoes,27.350427350427353
Lino Perros Women Leatherette Pink Handbag,19.65811965811966
Puma Unisex Silver Astar ride 3M Backpack,17.094017094017094
Timberland Men Navy Blue Casual Shoes,17.94871794871795
Timberland Men Brown Casual Shoes,22.22222222222222
Nike Men's Ballista Shoe,13.675213675213676
Spinn Men Gen X White Shoes,29.914529914529915
Red Tape Men's Black Formal Shoe,27.350427350427353
Wildcraft Unisex Grey Backpack,15.384615384615385
Spinn Men Swift Black Sports Shoes,25.64102564102564
ADIDAS Black Backpack,17.94871794871795
Lino Perros Women Leatherette Brown Handbag,28.205128205128204
Carlton London Brown  Casual Shoe,20.51282051282051
Baggit Women Beige Banjara Taj Handbag,14.529914529914532
Latin Quarters Women & White Black Dress,17.94871794871795
Kiara Women Square Design Black Handbag,17.94871794871795
Doodle Girls Orange Printed Dress,24.786324786324787
Lotto Men Black Trainer Sports Shoes,20.51282051282051
Woodland Men  Olive Green Casual Shoes,17.094017094017094
ADIDAS White  Sports Shoe,26.495726495726498
Murcia Women Pink Bag,38.46153846153847
Puma Men Voltaic WP White Sports Shoe,28.205128205128204
Catwalk Women Blue and Brown Heels,22.22222222222222
Portia Women Navy & Gold-Toned Sandals,30.76923076923077
Fila Men's Mountainaire Navy Shoe,23.076923076923077
Puma Men Route Ducati Black Shoe,19.65811965811966
Puma Unisex Wirko Black Silver Shoe,12.82051282051282
Red Chief Men Khaki Casual Shoes,17.094017094017094
Converse Unisex Converse Digital White Shoe,23.931623931623932
Catwalk Women Silver Heels,26.495726495726498
ADIDAS Men Snova Glide 4M Black Sports Shoes,20.51282051282051
Red Tape Men's Brown Casual Shoe,16.23931623931624
Catwalk Women Casual Brown Sandals,29.059829059829063
Nike Men's Air Max White Grey Orange Shoe,25.64102564102564
Clarks Men Leather Brown Formal Shoes,25.64102564102564
Wildcraft Unisex Green & Grey Backpack,18.803418803418804
Puma Women Axis White Silver Blue Shoe,29.059829059829063
Catwalk Women Beige Flats,23.931623931623932
Lino Perros Women Grey and Black Handbag,11.965811965811966
Lino Perros Women Leatherette Black Handbag,21.367521367521366
Clarks Men Black Leather Formal Shoes,24.786324786324787
Kipsta First Training Red S209,16.23931623931624
Baggit Women Green Handbag,20.51282051282051
Kalenji Women Black Pink Shoe,22.22222222222222
Kalenji Kiprun 1000 White Red Ss10,19.82758620689655
Vans Men Old Skool Black Casual Shoes,22.413793103448278
Portia Women Black Sandals,30.17241379310345
Flying Machine Men Casual Black Casual Shoes,21.551724137931032
Arrow Men Red Shoes,30.17241379310345
Puma Women Axis Grey Sports Shoes,31.896551724137932
Converse Unisex Check Red Shoes,16.379310344827587
Puma Men Cell Varex Black Sports Shoes,11.206896551724139
Skechers Men's Compelling Dexterity Fudge Brown Shoe,17.24137931034483
Catwalk Women Black Heels,14.655172413793101
Red Chief Men Brown Formal Shoes,31.896551724137932
Clarks Women Black Leather Ballerinas,12.068965517241379
Catwalk Women Red Wedges,14.655172413793101
ADIDAS Men TC Clima Mid Black Sports Shoes,31.896551724137932
Nike Women Wmns Dou Black Sports Shoes,19.82758620689655
Rocia Women Grey Sandals,19.82758620689655
Murcia Women Stitch Black Bag,12.931034482758621
Enroute Men Leather Brown Formal Shoes,15.517241379310345
Wildcraft Unisex Olive Backpack,18.103448275862068
Buckaroo Men Amigo Green Casual Shoes,25.862068965517242
Woodland Men Khaki Shoes,20.689655172413794
Kipsta Calcetto 5 Sr White,19.82758620689655
Disney Kids Girls Disney girl pink pooh top Kidswear,17.24137931034483
Woodland Men Brown Casual Shoes,8.620689655172415
Nike Men Nike Elite Black Casual Shoes,15.517241379310345
Bata Men Black Formal Shoes,17.24137931034483
Spice Art Women Small Beads Blue Clutch,20.689655172413794
Catwalk Women Brown Heels,18.103448275862068
Red Tape Men's Casual Black Shoe,18.103448275862068
Red Tape Men Casual Brown Casual Shoes,25.0
ADIDAS Men Ezeiro III Black Sports Shoes,10.344827586206897
Catwalk Women Blue Flats,9.482758620689655
Red Tape Men's Black Formal Shoe,17.24137931034483
Fila Men Vintage Hi Black Casual Shoes,18.96551724137931
Wildcraft Unisex Red Duffle Bag,31.896551724137932
Puma Men Yacht Lifevest Red Casual Shoes,18.96551724137931
Carlton London Women Plum Heels,12.068965517241379
Rockport Men's Monte Road Black Shoe,25.862068965517242
Baggit Women Grey Doodle Jhuti Mobile Pouch,21.551724137931032
Spice Art Women Leatherette  Green Handbags,24.137931034482758
Cobblerz Women Red Shoes,18.96551724137931
ADIDAS Unisex Ep Bp Adv Casu Black Backpack,31.896551724137932
Rocia Women Black Formal Shoes,21.551724137931032
Catwalk Women Gold Flats,25.0
Wildcraft Unisex Black Waist Pouch,16.379310344827587
Nike Women Nike Grey handbag Grey Bags,29.310344827586203
Nike Men's Air Force Red Shoe,17.24137931034483
Rocia Women Blue Handbag,27.586206896551722
Globalite Men Black Max Shoes,14.655172413793101
Provogue Men's Formal Brown Shoe,12.931034482758621
Nike Men Lunareclipse White Sports Shoes,9.482758620689655
Fila Women Grey Speed Lite Sports Shoes,34.48275862068966
Newfeel Unisex Black Lightweight Shoes,17.24137931034483
Nike Women Air Cardio Silver Sports Shoes,20.689655172413794
Fila Women Pink Speed Lite Sports Shoes,18.103448275862068
Rocia Women Gold Clutch,25.862068965517242
Provogue Men Formal Black Formal Shoes,21.551724137931032
Enroute Women Brown Wedges,25.0
Baggit Women Black Bunny Rosy Purse,16.379310344827587
Woodland Men Camel Casual Shoes,18.103448275862068
Nike Men Lunarglide Grey Sports Shoes,20.689655172413794
Puma Women Body Train White Sports Shoe,15.517241379310345
ADIDAS Unisex Brown Chelsea F.C Bag,22.413793103448278
Catwalk Women Green Flats,26.72413793103448
Nike Men White Court Shuttle IV Sports Shoes,16.379310344827587
Lino Perros Women Blue Handbag,20.689655172413794
Clarks Men Brown Casual Shoes,23.275862068965516
Murcia Women Lavender Handbag,12.931034482758621
Numero Uno Men's Black Casual Shoe,22.413793103448278
Newfeel Unisex Black Casual Shoes,17.24137931034483
Puma Women Core Lite Shopper Black Bags,25.0
Numero Uno Men Navy Blue Shoes,18.103448275862068
ADIDAS Men's Ridley White Silver Blue Shoe,18.103448275862068
Wildcraft Unisex Contour Red Backpack,17.24137931034483
Baggit Women Golden Purse,16.379310344827587
Franco Leone Men Black Formal Shoes,18.103448275862068
U.S. Polo Assn. Men White Shoes,34.48275862068966
Spice Art Women Crystal Flower Black Clutch,22.413793103448278
Catwalk Women Dark Grey Casual Shoes,12.931034482758621
Hidekraft Women Purple Handbag,14.655172413793101
Nike Men Swift FG Black Sports Shoes,16.379310344827587
Murcia Women Red Handbag,17.24137931034483
Baggit Women Ishqx Excel Navy Blue Handbag,28.448275862068968
Nike Unisex All Access HA Pink Backpack,18.103448275862068
Asics Women Gel Cushioning Running Silver Blue Shoe,22.413793103448278
American Tourister Unisex Red Camera Bag,25.0
Forever New Women Blossom Silk Cream Dress,14.655172413793101
Puma Women Pink & Grey Backpack,24.137931034482758
Nike Men Grey Ruckus Casual Shoes,21.551724137931032
Catwalk Women Red Flats,14.655172413793101
Baggit Women Purple Bag,9.482758620689655
Vans Men Grey Del Norte Canvas Shoes,17.24137931034483
Spinn Men Castro White Shoes,21.551724137931032
Nike Grey Printed Handheld Bag,21.551724137931032
HM Women Black Heels,18.96551724137931
Vans Men Desurgent Navy Blue Casual Shoes,23.275862068965516
Puma Women Core Lite Shopper White Bags,14.655172413793101
Palm Tree Girl's Cr Blossom Drs Pink Dresses,18.103448275862068
Red Tape Men Black Shoes,14.655172413793101
Nike Men Zoom Vomero Grey Sports Shoes,18.103448275862068
Lotto Men Dunk Hi Black Sports Shoes,18.103448275862068
Peperone Women Green Handbag,32.758620689655174
Vans Men Rowley SPV Black Casual Shoes,27.586206896551722
Catwalk Women Lifestyle Blue Flats,28.448275862068968
Baggit Women Gold Clutch,25.862068965517242
Puma Men's Lifestyle Canvas Blue Shoe,37.93103448275862
Nike Men Transform III Black Sports Shoes,24.137931034482758
Puma Men Redon Move Black Shoes,16.379310344827587
Woodland Men Brown Casual Shoes,27.586206896551722
Reebok Men's Game Trainer White Shoe,12.068965517241379
New Balance MC900 Men Others Tennis White Sports Shoes,16.379310344827587
Catwalk Women Black Flats,11.206896551724139
Rocia Women Brown Heels,18.96551724137931
United Colors of Benetton Women Solid Red Handbags,23.275862068965516
Red Tape Men Black Formal Shoes,23.275862068965516
Nike Men's Air Max Lte White Blue Shoe,18.103448275862068
Bulchee Women Black Handbag,19.82758620689655
Skechers Men Brown Shoes,19.82758620689655
Avirate Black & White Dress,16.379310344827587
American Tourister Unisex Grey Backpack,24.137931034482758
